Gender,Age,University,Degree_level,Degree_major,Residential_status,Sports_engagement,Average_sleep,Study_satisfaction,Academic_workload ,Academic_pressure,Financial_concerns,Social_relationships,Depression,Anxiety,Isolation,Stress_relief_activities,Hours Studied,Previous Scores,Extracurricular Activities,Performance Index,Sample Question Papers Practiced,CGPA,Semester,AttendaceRate,PartTimeJob,Screen_Time,Caffeine_Intake,Sleep_Quality,Mothers_Job,Fathers_job,Reason_to_Join_Domain,traveltime,studytime,Backlogs,Financial Condition,Internet Type,Network Type,Device,Adaptivity Level,Parental_Involvement,Access_to_Resources,Motivation_Level,Internet_Access,Family_Income,Peer_Influence,Parental_Education_Level,Distance_from_Home
Female,20,KLS,Undergraduate,Data SCience,On-Campus,4-6 times,6-7 hrs,3,2,5,3,2,1,1,1,Sleep,3,73,Yes,50,0,8.93,3rd Sem,0.7792,No,3.5,3,10,services,other,course,2,2,0,Mid,Wifi,4G,Mobile,Low,Medium,Medium,Low,Yes,Low,Neutral,High School,Moderate
Female,19,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,7+ times,6-7 hrs,5,3,5,2,1,1,5,1,Religious Activities,7,95,No,94,9,9.15,3rd Sem,0.6128,Yes,2.4,0,1,other,services,home,2,2,0,Mid,Wifi,4G,Mobile,Low,Medium,High,Medium,Yes,High,Negative,College,Near
Female,20,KLS,Undergraduate,Computer Science,On-Campus,7+ times,5-6 hrs,3,2,5,2,3,1,1,4,"Gaming , Sleep ",2,45,Yes,22,5,5.74,3rd Sem,0.5804,Yes,2.1,4,3,teacher,services,home,2,1,0,Poor,Mobile Data,3G,Mobile,Low,High,Medium,Medium,Yes,Medium,Positive,High School,Near
Female,21,VDIT,Undergraduate,Computer Science,On-Campus,4-6 times,4-6 hrs,3,3,2,5,1,4,2,3,"Gaming , Online Entertainment ",2,67,No,44,6,8.61,3rd Sem,0.8258,No,2.5,0,7,health,health,reputation,1,2,1,Rich,Mobile Data,3G,Mobile,Moderate,Medium,Low,Low,Yes,Medium,Neutral,College,Moderate
Male,24,KLS,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,3,2,3,3,1,1,3,3,"Gaming , Online Entertainment ",7,70,Yes,60,2,7.32,3rd Sem,0.663,Yes,3.5,4,9,other,services,reputation,3,3,0,Mid,Mobile Data,4G,Mobile,Low,High,High,High,Yes,Low,Negative,High School,Near
Female,21,VDIT,Undergraduate,Computer Science,Off-Campus,7+ times,6-7 hrs,3,3,5,4,2,2,1,4,Sleep,6,74,No,64,9,6.88,3rd Sem,0.7951,Yes,2,4,8,services,services,reputation,1,2,1,Mid,Mobile Data,4G,Mobile,Moderate,High,Low,High,Yes,Low,Positive,College,Near
Male,21,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,4-6 hrs,5,3,4,5,1,2,4,5,Sports and Fitness ,3,78,Yes,58,1,6.81,3rd Sem,0.7166,Yes,1.5,4,6,teacher,services,course,2,1,0,Poor,Mobile Data,3G,Mobile,Low,Low,High,Medium,Yes,Low,Neutral,High School,Far
Female,19,VDIT,Undergraduate,Computer Science,Off-Campus,7+ times,4-5 hrs,1,4,5,4,3,3,2,5,Social Connections ,9,81,Yes,78,9,5.57,3rd Sem,0.9922,No,3.1,3,1,at_home,other,home,2,1,0,Mid,Mobile Data,3G,Mobile,Low,Medium,Low,High,Yes,Medium,Negative,College,Near
Male,23,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,7-8 hrs,4,5,2,5,5,2,4,1,Sports and Fitness ,6,62,Yes,51,6,6.79,3rd Sem,0.5748,Yes,3.5,0,9,services,other,home,2,1,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Medium,Low,Yes,Low,Neutral,High School,Near
Female,21,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,7+ times,6-7 hrs,1,4,4,5,3,1,2,3,"Religious Activities, Social Connections, Online Entertainment",6,45,No,30,0,6.96,3rd Sem,0.7323,No,1.3,0,10,teacher,services,home,1,1,0,Poor,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,Medium,Neutral,Postgraduate,Moderate
Male,20,VDIT,Undergraduate,Computer Science,Off-Campus,1-3 times,6-7 hrs,1,5,2,2,4,1,2,4,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",1,55,Yes,29,1,5.87,3rd Sem,0.8402,No,1.7,3,5,at_home,other,reputation,2,4,0,Mid,Wifi,4G,Mobile,Moderate,Medium,Medium,Low,Yes,Medium,Positive,Postgraduate,Moderate
Female,21,VTU,Undergraduate,Data SCience,On-Campus,No sports,4-5 hrs,4,5,4,4,1,2,1,4,Sleep,4,41,Yes,22,2,8.77,3rd Sem,0.6978,Yes,1.4,2,2,other,other,home,2,2,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,High,High,Yes,Medium,Neutral,College,Near
Male,20,VTU,Undergraduate,Data SCience,On-Campus,No sports,4-6 hrs,1,4,2,3,4,1,3,4,Sleep,6,63,No,51,3,7.56,3rd Sem,0.9873,Yes,2,1,2,other,other,course,1,2,0,Mid,Mobile Data,3G,Mobile,Low,Medium,High,High,Yes,Low,Positive,College,Moderate
Female,24,KLS,Undergraduate,Data SCience,On-Campus,7+ times,7-8 hrs,4,4,5,2,3,4,2,4,"Religious Activities, Social Connections, Online Entertainment",6,56,Yes,45,4,7.02,3rd Sem,0.8609,Yes,2.4,0,3,other,other,reputation,2,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Medium,Low,Yes,Medium,Neutral,Postgraduate,Moderate
Female,20,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,4-6 times,4-5 hrs,3,2,4,2,2,5,1,5,Social Connections ,5,84,Yes,70,3,9.57,3rd Sem,0.8285,Yes,3.2,1,4,other,other,reputation,1,2,0,Mid,Wifi,3G,Mobile,Low,High,Medium,Medium,Yes,Low,Negative,College,Near
Male,21,VDIT,Undergraduate,Data SCience,On-Campus,1-3 times,5-6 hrs,3,3,5,1,4,3,1,2,Sleep,1,40,No,10,9,6.26,3rd Sem,0.8785,No,3,5,4,at_home,at_home,other,1,3,0,Poor,Wifi,4G,Mobile,Low,Medium,High,Low,Yes,Low,Negative,Postgraduate,Near
Female,20,VTU,Undergraduate,Computer Science,On-Campus,7+ times,6-7 hrs,3,5,2,5,4,1,1,2,Nothing ,8,45,Yes,38,2,6.19,3rd Sem,0.9763,Yes,2.9,5,3,services,teacher,reputation,1,3,0,Mid,Mobile Data,3G,Mobile,Moderate,Low,High,Medium,No,Low,Positive,High School,Near
Male,21,VDIT,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,3,3,3,3,5,3,4,1,Social Connections ,5,44,No,30,0,5.47,3rd Sem,0.9539,Yes,2.1,3,4,services,services,reputation,1,3,0,Mid,Wifi,4G,Mobile,Moderate,Low,High,Medium,Yes,Medium,Neutral,High School,Moderate
Male,21,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,7+ times,4-6 hrs,1,5,2,3,2,1,1,3,Religious Activities,5,96,Yes,82,6,9.29,3rd Sem,0.8621,Yes,3.5,5,5,teacher,teacher,reputation,1,2,0,Mid,Wifi,4G,Mobile,Moderate,High,Medium,Medium,Yes,Medium,Negative,High School,Moderate
Female,22,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,4-6 hrs,2,4,5,5,2,5,5,3,Sports and Fitness ,7,84,No,74,9,6.72,3rd Sem,0.8746,No,2.4,5,3,teacher,other,home,1,2,0,Mid,Mobile Data,4G,Mobile,Low,Medium,Medium,Low,Yes,Medium,Neutral,College,Near
Male,20,VTU,Undergraduate,Computer Science,On-Campus,4-6 times,7-8 hrs,3,4,3,1,4,4,1,5,Sleep,4,99,Yes,87,5,9.24,3rd Sem,0.573,Yes,3.9,2,1,health,services,reputation,1,3,0,Mid,Wifi,4G,Mobile,Low,High,High,Low,Yes,Medium,Positive,High School,Moderate
Female,19,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,5-6 hrs,4,2,2,1,2,5,5,1,Sports and Fitness ,6,94,Yes,77,1,8.81,3rd Sem,0.5514,Yes,2.9,2,3,services,other,reputation,2,4,0,Mid,Mobile Data,4G,Mobile,Moderate,High,High,Low,Yes,High,Positive,Postgraduate,Moderate
Female,20,VTU,Undergraduate,Data SCience,Off-Campus,1-3 times,4-5 hrs,5,4,4,1,2,1,2,3,"Religious Activities, Social Connections, Online Entertainment",4,89,Yes,72,1,8.31,3rd Sem,0.7855,No,1.4,2,6,services,other,reputation,2,3,0,Poor,Mobile Data,4G,Mobile,Low,High,Medium,Low,Yes,Medium,Neutral,High School,Near
Male,23,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,4-5 hrs,4,2,2,5,4,2,4,5,"Gaming , Sleep ",3,68,No,51,2,8.2,3rd Sem,0.5092,No,3,5,7,health,other,home,1,1,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,Low,Negative,College,Moderate
Female,20,KLS,Undergraduate,Computer Science,Off-Campus,1-3 times,6-7 hrs,2,3,3,2,2,4,3,1,Nothing ,7,51,Yes,40,7,6.86,3rd Sem,0.7412,Yes,2,3,9,health,other,reputation,2,2,0,Mid,Mobile Data,4G,Mobile,Moderate,Low,Medium,Low,Yes,Medium,Negative,High School,Near
Female,20,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,6-7 hrs,4,3,2,3,2,2,5,3,Nothing ,8,78,Yes,72,7,9.63,3rd Sem,0.6052,Yes,3.1,4,3,other,other,home,2,2,0,Mid,Mobile Data,4G,Mobile,Moderate,Low,High,Medium,Yes,Low,Neutral,College,Far
Male,21,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,6-7 hrs,4,4,2,3,1,1,1,2,"Gaming , Online Entertainment ",4,86,No,68,9,5.44,3rd Sem,0.673,Yes,1.2,4,10,other,other,reputation,1,4,0,Mid,Wifi,4G,Mobile,Moderate,Medium,High,Medium,Yes,Low,Negative,High School,Near
Male,19,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,1-3 times,6-7 hrs,1,3,2,4,3,3,2,1,Sleep,2,42,No,22,9,5.65,3rd Sem,0.8879,Yes,1.5,1,1,teacher,teacher,home,1,1,0,Mid,Wifi,3G,Computer,Low,Medium,High,Medium,No,Low,Positive,High School,Moderate
Female,19,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,6-7 hrs,3,5,5,1,4,3,4,4,Sleep,3,87,No,67,9,6.9,3rd Sem,0.9706,Yes,3.6,4,9,health,other,home,1,2,0,Poor,Mobile Data,3G,Mobile,Moderate,Medium,Medium,High,Yes,Medium,Positive,High School,Moderate
Male,22,KLS,Undergraduate,Computer Science,On-Campus,4-6 times,5-6 hrs,3,2,2,2,4,1,1,5,Sleep,1,40,Yes,18,9,6.21,3rd Sem,0.5362,No,1.7,4,6,other,teacher,home,2,1,0,Mid,Mobile Data,4G,Mobile,Low,Medium,Medium,Medium,No,Medium,Neutral,College,Near
Male,20,VTU,Undergraduate,Computer Science,On-Campus,No sports,4-6 hrs,5,5,3,1,3,4,2,5,Sleep,8,66,Yes,64,7,9.11,3rd Sem,0.7671,No,3.5,2,9,services,services,reputation,2,3,0,Rich,Wifi,4G,Mobile,Moderate,Medium,High,Low,Yes,Medium,Negative,College,Moderate
Male,20,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,4-6 times,7-8 hrs,2,2,2,3,2,5,1,5,Social Connections ,3,87,Yes,66,6,6.48,3rd Sem,0.9413,Yes,1.8,2,9,other,other,reputation,2,3,0,Poor,Mobile Data,3G,Mobile,Low,Low,Medium,Low,Yes,Medium,Positive,College,Moderate
Female,20,KLS,Undergraduate,Data SCience,On-Campus,No sports,6-7 hrs,4,5,5,4,1,1,4,2,Nothing ,7,63,No,50,1,9.16,3rd Sem,0.5413,Yes,2.9,5,10,health,health,reputation,1,4,0,Poor,Mobile Data,4G,Mobile,Moderate,Low,Medium,High,Yes,Low,Neutral,Postgraduate,Far
Male,20,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,1-3 times,5-6 hrs,5,5,2,5,2,1,3,1,Nothing ,5,83,No,68,0,6.72,3rd Sem,0.9123,No,3.1,1,1,at_home,services,course,2,3,1,Poor,Mobile Data,4G,Mobile,Moderate,High,Medium,Medium,No,Medium,Neutral,College,Near
Male,21,KLS,Undergraduate,Computer Science,Off-Campus,No sports,4-5 hrs,1,3,2,4,4,2,2,1,Nothing ,5,58,Yes,44,5,5.69,3rd Sem,0.6789,Yes,2.5,0,6,services,other,course,1,1,2,Poor,Mobile Data,4G,Mobile,Low,Low,High,Medium,Yes,Medium,Positive,College,Near
Female,19,KLS,Undergraduate,Data SCience,On-Campus,4-6 times,6-7 hrs,1,4,3,3,3,4,1,5,Religious Activities,7,98,Yes,90,7,8.57,3rd Sem,0.661,Yes,1.9,1,2,other,services,reputation,1,2,0,Mid,Wifi,4G,Mobile,Moderate,Medium,Low,High,No,Medium,Positive,College,Far
Male,20,KLS,Undergraduate,Computer Science,On-Campus,No sports,4-6 hrs,2,3,5,4,5,1,5,2,"Gaming , Online Entertainment ",9,47,No,41,0,6.16,3rd Sem,0.9887,Yes,1.6,1,10,other,teacher,home,1,2,0,Mid,Wifi,4G,Computer,Moderate,Medium,Medium,Low,Yes,Low,Positive,College,Moderate
Male,19,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,4-6 times,7-8 hrs,4,3,2,3,3,1,1,1,Nothing ,5,94,No,83,2,7.66,3rd Sem,0.6004,Yes,1.1,3,5,services,other,course,2,2,0,Mid,Mobile Data,4G,Mobile,Moderate,High,Medium,Medium,Yes,High,Positive,Postgraduate,Moderate
Male,21,KLS,Undergraduate,Data SCience,Off-Campus,1-3 times,6-7 hrs,3,3,5,1,4,4,3,2,Sleep,1,83,No,57,0,9.29,3rd Sem,0.8466,Yes,1.9,5,2,other,other,course,2,2,0,Rich,Wifi,4G,Mobile,Low,High,Medium,Medium,Yes,Low,Positive,Postgraduate,Far
Male,19,VDIT,Undergraduate,Data SCience,Off-Campus,4-6 times,6-7 hrs,4,4,5,2,3,5,3,3,Sports and Fitness ,1,86,Yes,64,9,6.78,3rd Sem,0.9107,No,3,3,2,teacher,teacher,course,1,1,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Medium,High,Yes,Medium,Neutral,College,Near
Male,19,KLS,Undergraduate,Computer Science,On-Campus,1-3 times,6-7 hrs,4,3,3,5,4,2,2,4,Sports and Fitness ,2,41,No,18,8,8.95,3rd Sem,0.5206,Yes,3.8,1,9,other,other,course,1,3,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Medium,High,Yes,Low,Positive,College,Near
Female,22,KLS,Undergraduate,Data SCience,Off-Campus,No sports,4-6 hrs,4,3,5,1,3,3,5,2,Nothing ,6,69,No,62,6,9,3rd Sem,0.8352,Yes,3.6,1,3,health,services,course,2,1,0,Mid,Mobile Data,3G,Mobile,Moderate,Low,High,Medium,Yes,High,Positive,Postgraduate,Near
Male,19,VDIT,Undergraduate,Data SCience,Off-Campus,4-6 times,6-7 hrs,1,3,5,1,4,1,1,4,"Gaming , Sleep ",9,69,No,66,7,7.42,3rd Sem,0.9758,Yes,3.3,1,1,at_home,services,course,1,3,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Medium,High,Yes,Medium,Positive,High School,
Male,21,VDIT,Undergraduate,Data SCience,Off-Campus,7+ times,6-7 hrs,5,4,3,5,4,2,4,2,"Gaming , Online Entertainment ",8,88,No,85,8,9.51,3rd Sem,0.5621,No,3.4,4,2,at_home,other,course,1,2,0,Mid,Mobile Data,3G,Mobile,Moderate,High,Medium,Low,Yes,Low,Negative,High School,Moderate
Male,20,VTU,Undergraduate,Computer Science,On-Campus,No sports,4-5 hrs,5,5,2,1,1,5,2,4,"Gaming , Online Entertainment ",5,78,Yes,62,2,6.89,3rd Sem,0.9481,No,3,3,10,health,other,course,2,2,0,Poor,Mobile Data,3G,Mobile,High,Medium,High,Medium,Yes,Medium,Negative,High School,Far
Female,19,VDIT,Undergraduate,Computer Science,On-Campus,7+ times,6-7 hrs,3,5,3,2,4,5,5,4,"Religious Activities, Social Connections, Online Entertainment",1,84,No,62,9,7.56,3rd Sem,0.7974,No,1.8,1,9,teacher,other,course,1,2,0,Mid,Wifi,4G,Computer,Low,Medium,Medium,Low,No,Low,Neutral,High School,Near
Female,20,VTU,Undergraduate,Data SCience,On-Campus,No sports,7-8 hrs,5,3,4,2,5,5,5,1,Religious Activities,7,71,Yes,62,1,8.49,3rd Sem,0.8083,No,3.7,2,6,other,other,course,1,1,0,Mid,Mobile Data,4G,Mobile,Moderate,Low,Medium,Low,Yes,Low,Positive,High School,Moderate
Female,22,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,5-6 hrs,1,2,5,2,1,5,3,4,Sleep,5,40,Yes,26,5,7.62,3rd Sem,0.8065,Yes,3,5,4,health,health,course,1,1,0,Poor,Mobile Data,3G,Mobile,Low,High,Medium,Medium,Yes,Medium,Positive,College,Far
Male,23,VTU,Undergraduate,Data SCience,On-Campus,7+ times,7-8 hrs,5,3,3,1,5,1,4,1,Sports and Fitness ,6,77,No,66,4,6.18,3rd Sem,0.6494,No,2.7,5,10,services,services,course,1,2,0,Rich,Wifi,4G,Computer,High,Medium,High,Low,Yes,Medium,Positive,College,Moderate
Male,19,VTU,Undergraduate,Data SCience,Off-Campus,7+ times,4-5 hrs,3,4,4,3,3,3,1,5,Social Connections ,7,52,No,43,3,6.87,3rd Sem,0.9676,Yes,1.3,2,1,services,other,home,1,2,0,Mid,Mobile Data,3G,Mobile,Low,High,High,Medium,Yes,Low,Neutral,High School,Near
Female,20,VDIT,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,3,2,4,1,3,3,2,3,Sleep,3,50,Yes,30,5,6.87,3rd Sem,0.9737,Yes,2.3,5,10,other,other,home,1,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Medium,Medium,Yes,Medium,Neutral,Postgraduate,Moderate
Male,20,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,7+ times,5-6 hrs,5,2,4,3,1,4,1,3,Sleep,3,49,No,25,5,9,3rd Sem,0.8127,No,2.4,4,6,other,other,reputation,1,1,0,Mid,Wifi,3G,Mobile,Moderate,Medium,Low,Low,Yes,Medium,Positive,High School,Far
Male,21,VDIT,Undergraduate,Computer Science,On-Campus,1-3 times,6-7 hrs,2,5,2,5,5,3,5,2,"Gaming , Online Entertainment ",5,87,Yes,77,2,6.18,3rd Sem,0.8917,No,3.6,4,10,other,other,course,3,3,0,Mid,Wifi,4G,Mobile,Low,Low,High,Medium,Yes,Low,Positive,College,Far
Male,20,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,4-5 hrs,4,2,5,4,4,5,2,2,Religious Activities,6,98,No,88,1,7.53,3rd Sem,0.8061,No,2.6,0,6,other,other,course,3,2,2,Mid,Wifi,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,Medium,Neutral,High School,Moderate
Male,20,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,4-6 hrs,5,4,4,2,2,1,4,4,Nothing ,9,65,Yes,62,8,9,3rd Sem,0.7422,No,2.1,0,6,other,other,course,1,1,0,Mid,Mobile Data,3G,Mobile,Moderate,High,High,Medium,Yes,Medium,Positive,Postgraduate,Moderate
Female,19,VDIT,Undergraduate,Data SCience,Off-Campus,4-6 times,6-7 hrs,2,5,5,1,3,5,3,3,Social Connections ,5,95,Yes,82,7,9.44,3rd Sem,0.8304,No,3.9,0,10,other,other,course,1,2,0,Mid,Wifi,4G,Mobile,Low,High,Medium,Medium,Yes,Medium,Neutral,Postgraduate,Near
Female,19,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,4-5 hrs,1,2,2,3,3,1,1,3,Social Connections ,1,94,Yes,73,3,8.96,3rd Sem,0.7765,Yes,1.3,5,7,services,services,course,1,3,0,Mid,Wifi,3G,Mobile,Moderate,Medium,Medium,Medium,No,High,Positive,Postgraduate,Near
Male,23,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,4-6 times,5-6 hrs,2,4,5,1,2,5,2,4,Sleep,4,59,No,44,5,5.49,4th sem,0.7987,No,2.3,4,6,services,services,course,1,3,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Medium,High,Yes,Low,Neutral,High School,Far
Male,20,VTU,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,4,3,5,3,3,3,3,4,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",5,56,Yes,40,2,7.04,4th sem,0.8919,No,1.1,4,8,at_home,at_home,home,2,3,0,Mid,Mobile Data,3G,Mobile,Low,Medium,Low,Low,Yes,Medium,Negative,High School,Near
Male,20,VTU,Undergraduate,Data SCience,On-Campus,1-3 times,7-8 hrs,3,5,4,3,4,5,4,2,"Gaming , Online Entertainment ",5,56,Yes,39,7,5.37,4th sem,0.7405,No,3.2,4,5,other,other,home,2,3,0,Mid,Mobile Data,3G,Mobile,Low,Medium,Medium,Medium,Yes,Low,Positive,High School,Near
Male,19,VDIT,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,3,2,5,2,3,3,1,4,"Gaming , Online Entertainment ",7,43,No,34,2,5.46,4th sem,0.5204,Yes,3.8,2,6,other,other,course,1,3,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Low,High,No,Low,Positive,Postgraduate,Near
Female,21,VDIT,Undergraduate,Data SCience,On-Campus,No sports,6-7 hrs,3,2,2,4,1,4,3,4,Sleep,4,44,No,27,1,9.38,4th sem,0.582,No,1.8,4,10,other,services,reputation,1,1,0,Poor,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Low,Yes,High,Positive,Postgraduate,Near
Female,21,KLS,Undergraduate,Data SCience,Off-Campus,4-6 times,4-5 hrs,1,3,4,4,2,5,1,5,"Religious Activities, Social Connections, Online Entertainment",1,99,Yes,73,6,8.66,4th sem,0.7193,Yes,3.6,2,1,services,other,course,4,1,0,Mid,Wifi,4G,Mobile,Low,High,Medium,Low,Yes,High,Neutral,High School,Moderate
Female,19,VDIT,Undergraduate,Data SCience,On-Campus,No sports,6-7 hrs,4,2,3,2,4,5,3,3,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",5,62,Yes,46,2,7.99,4th sem,0.8624,No,1.9,0,8,teacher,services,course,1,3,0,Mid,Wifi,4G,Mobile,Low,High,Medium,Medium,Yes,Medium,Negative,High School,
Female,19,KLS,Undergraduate,Computer Science,On-Campus,No sports,4-5 hrs,5,3,3,4,5,2,5,2,Sports and Fitness ,7,85,No,78,8,6.2,4th sem,0.7966,No,3.7,0,3,teacher,teacher,course,2,3,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,Low,Negative,Postgraduate,Far
Male,19,VDIT,Undergraduate,Data SCience,On-Campus,No sports,4-5 hrs,5,2,2,3,1,3,1,2,Sleep,6,91,Yes,80,2,6.99,4th sem,0.8251,Yes,3.3,5,7,at_home,other,course,1,1,0,Mid,Mobile Data,3G,Mobile,Low,High,High,Medium,Yes,Low,Negative,High School,Far
Female,21,KLS,Undergraduate,Computer Science,Off-Campus,No sports,5-6 hrs,3,5,3,3,4,3,5,3,"Gaming , Sleep ",5,49,No,33,7,5.52,4th sem,0.7396,No,3.4,0,4,other,other,course,1,4,0,Mid,Wifi,4G,Computer,Moderate,Medium,High,High,Yes,Medium,Positive,High School,Near
Female,21,KLS,Undergraduate,Data SCience,Off-Campus,4-6 times,6-7 hrs,5,4,2,2,4,4,3,1,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",4,85,No,68,1,9.19,4th sem,0.8079,Yes,1.1,5,5,at_home,services,home,1,1,0,Mid,Wifi,3G,Mobile,Moderate,Low,Medium,Low,Yes,Medium,Positive,High School,Near
Male,19,VDIT,Undergraduate,Computer Science,On-Campus,No sports,7-8 hrs,3,4,2,2,5,3,2,2,Religious Activities,2,67,No,45,8,8.29,4th sem,0.6645,Yes,3.9,1,7,at_home,other,course,4,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Low,Medium,High,Yes,Medium,Positive,High School,Moderate
Female,21,VTU,Undergraduate,Computer Science,On-Campus,4-6 times,4-6 hrs,3,5,4,4,2,1,1,4,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",4,72,Yes,56,0,9.26,4th sem,0.7351,Yes,3.2,1,2,at_home,other,course,1,3,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Low,Low,Yes,Medium,Neutral,High School,Moderate
Female,19,KLS,Undergraduate,Data SCience,Off-Campus,No sports,7-8 hrs,3,3,4,4,1,3,2,2,"Gaming , Online Entertainment ",3,82,No,58,2,7.48,4th sem,0.8721,No,1.9,3,6,other,other,reputation,1,1,0,Mid,Wifi,4G,Mobile,Moderate,High,Low,Medium,Yes,Low,Neutral,Postgraduate,Near
Female,21,KLS,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,1,2,2,3,2,1,2,2,Social Connections ,1,65,Yes,37,1,6.61,4th sem,0.9359,No,3.5,5,1,services,services,home,1,2,0,Poor,Mobile Data,3G,Computer,Moderate,High,Medium,Medium,Yes,Low,Neutral,High School,Near
Female,22,VDIT,Undergraduate,Computer Science,Off-Campus,No sports,7-8 hrs,5,4,5,3,3,1,2,3,"Religious Activities, Social Connections, Online Entertainment",8,94,Yes,88,6,8.83,4th sem,0.7168,No,1.8,3,8,other,other,home,1,2,0,Mid,Mobile Data,3G,Mobile,Low,Medium,Medium,Medium,Yes,Low,Positive,College,Near
Female,21,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,6-7 hrs,5,3,3,3,5,2,4,2,Sports and Fitness ,5,89,No,75,4,6.85,4th sem,0.5218,Yes,3.6,3,8,at_home,other,course,2,4,0,Mid,Wifi,4G,Mobile,High,Low,High,Medium,No,Low,Neutral,College,Near
Female,23,KLS,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,1,5,5,1,2,1,3,4,Sleep,4,87,No,70,7,7.57,4th sem,0.5808,No,1.3,1,9,services,other,course,1,3,0,Mid,Mobile Data,4G,Mobile,Moderate,Low,Medium,Medium,No,Low,Neutral,Postgraduate,Near
Female,19,KLS,Undergraduate,Data SCience,On-Campus,No sports,6-7 hrs,5,2,5,4,4,3,5,2,"Gaming , Sleep ",8,68,No,62,1,8.17,4th sem,0.5104,Yes,3.1,5,4,other,other,home,1,2,0,Mid,Wifi,4G,Mobile,Low,Medium,Low,High,Yes,Low,Negative,High School,Moderate
Female,20,KLS,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,1,4,2,2,4,5,5,2,Nothing ,7,66,No,57,7,9.1,4th sem,0.8266,No,2.6,1,4,services,services,home,1,4,0,Poor,Mobile Data,4G,Mobile,Low,High,High,Medium,Yes,Medium,Positive,College,Moderate
Male,20,VDIT,Undergraduate,Data SCience,On-Campus,7+ times,6-7 hrs,1,2,2,5,4,2,2,3,Nothing ,2,57,Yes,32,6,6.04,4th sem,0.6662,Yes,1.3,3,7,other,other,home,1,2,0,Mid,Wifi,4G,Computer,Low,High,Low,Medium,Yes,High,Neutral,College,Moderate
